course_id,course_number,title,current_period_count,selected_period_count,status,candidate_counts,changed
e1a4bebe-c930-463c-8b2c-24224ba7cbc1,English 495,Special topics,1,1,exact,{1: 1},no
7e25c5ab-bd57-49f7-9715-f5404d3ad71c,English 499,Independent Study,0,0,exact,{0: 1},no
5d5de2da-3ce8-48e7-a6e4-ea8983a4bc24,English 499A,Independent Study,0,0,exact,{0: 1},no
4679f9cd-e8c3-4d9d-a851-4830a3bdec24,English 499B,Independent Study,0,0,exact,{0: 1},no
5f962dac-71aa-411c-90e0-542cbc4eb092,English 499C,Independent Study,0,0,exact,{0: 1},no
851fc60b-e2ac-4709-a7c9-60c9abe478db,Engr 341,Linear Systems Analysis and Design,1,1,exact,{1: 1},no
0c53c994-1695-4458-82ed-62ec58ce8cf6,Engr 342,Linear Control System Analysis and Design,2,2,exact,{2: 1},no
42923a1d-a0dd-4d52-9793-b6b09ae846ea,Engr 346,Engineering Mathematics with Applications,1,1,exact,{1: 1},no
a9fee43d-cd6f-42cf-9060-a158bfba410d,Engr 400,Divisional Seminar,1,1,exact,{1: 1},no
99634a75-27fc-4706-b9e6-0b4f752dd719,Engr 401,Engineering Divisional Core Substitute,0,0,exact,{0: 1},no
9bd991f1-6df6-49bf-8de8-1c24071683a5,Engr 402,Professional Engineering Development,1,1,exact,{1: 1},no
7775df85-e4aa-47b9-9782-7e135bb8ce33,Engr 443,Advanced Control Theory and Design,1,1,exact,{1: 1},no
4a631307-f030-4082-842b-d35b9a94c20a,Engr 495,Special Topics in Engineering,1,1,exact,{1: 1},no
ddee80184def47579c52d3d3fdf6003c,FOR LANG 365,Civilization and Culture,,,no_match_custom,,no
6cce0a7b-be86-4314-a2f0-c49108fc4539,FYE 101,First-Year Experience 101,,,no_match,,no
14cb8808-dd6d-411d-89a6-5e42a57be85d,FYE 102,First-Year Experience 102,,,no_match,,no
4900860d-6422-4737-9df1-7d5d63468997,For Lang 1,Foreign Language 1 Placeholder,,,no_match_custom,,no
1d80ad62-bb2a-440c-b9f6-369c3bab3ae9,For Lang 131,Foreign Language 131,,,no_match_custom,,no
e26ecfa5-8146-4891-baa1-6c8b21ff6408,For Lang 132,Foreign Language 132,,,no_match_custom,,no
7380dec6-5aed-453b-a5ce-adb863e25dd6,For Lang 2,Foreign Language 2 Placeholder,,,no_match_custom,,no
cfd02d7b-a892-4c36-9633-af8d6311807b,For Lang 221,Refinement of communication in the target language,1,1,exact,{1: 1},no
01df7749-131f-49ee-8587-4b1a9a05eb2d,For Lang 222,Continued refinement of target language,1,1,exact,{1: 1},no
b84c3467-eeb0-4bec-a9c4-279b7e0ff637,For Lang 495,Special Topics,1,1,exact,{1: 1},no
babd6f1f-acea-4c49-bf3a-ec92fd87ae7f,For Lang 499,Independent Study,0,0,exact,{0: 1},no
a4264c25-3d21-49a9-8fbe-9542121b8d37,For Lang 499A,Independent Study,0,0,exact,{0: 1},no
10481922-acb7-4007-bf23-e4573f39bd28,For Lang 499B,Independent Study,0,0,exact,{0: 1},no
68d20d64-371f-4f7b-a9db-aedd6c1c0ebf,For Lang 499C,Independent Study,0,0,exact,{0: 1},no
c50776c5-a8b9-4016-9d5a-dfc5768d33a3,French 321,Advanced French I,,,no_match,,no
ea216735-65dc-4243-9670-0cc74c8e5a88,French 365,French Civilization and Culture,,,no_match,,no
bfc19746-2110-4691-a6c7-4ddf957659f4,French 430,French Film and Media,1,1,exact,{1: 1},no
09b2fe0a-f040-4350-906a-70eb9d2c641c,GENR 105,Behavioral Sciences Option Placeholder,,,no_match_custom,,no
9c7a8d1b-dbc0-4c33-8207-7586778b50c0,GENR 107,Chemistry Option Placeholder,,,no_match_custom,,no
8f1c49ae-1736-4185-8f9a-c25faf65f9b4,GENR 112,Economics Option Placeholder,,,no_match_custom,,no
ce3d3c42-39e9-4d0b-8ba5-b522f3534623,GENR 120,Legal Studies Option Placeholder,,,no_match_custom,,no
9a34896d-132f-4b75-af9e-afd98a57ed6e,GENR 123,Mechanical Engineering Option Placeholder,,,no_match_custom,,no
9ff02115-75e1-47b9-bf6b-4bff40c75107,GENR 126,Operations Research Option Placeholder,,,no_match_custom,,no
edcaba02-aff9-472a-ab9e-9ecaa6ab956f,GENR 127,Philosophy Option Placeholder,,,no_match_custom,,no
19146e59-3ef3-406f-a6ba-456f45b9142a,GENR 128,Physics Option Placeholder,,,no_match_custom,,no
caddc7f5-a269-46b8-805f-5815d7c82db4,GENR 132,Aerospace Materials Option Placeholder,,,no_match_custom,,no
7df10b4e-f22a-4094-b7b0-f8cf90165469,GENR 133,Airpower Studies Option Placeholder,,,no_match_custom,,no
664808db-65e2-477b-b132-5a4b26685141,GENR 134,American Studies Option Placeholder,,,no_match_custom,,no
93844506-f330-4694-93a4-a3d1c903899a,GENR 135,Foreign Language Option Placeholder,,,no_match_custom,,no
25f3907c-e60f-4918-9c4b-c87bbfe080b9,GENR 136,Future Conflict Option Placeholder,,,no_match_custom,,no
cbdd7824-188a-4ed0-9465-303bfebc1059,GENR 137,Global Logistics Management Option Placeholder,,,no_match_custom,,no
3bf77f9a-5953-42e8-bbcd-1b53d860c3f4,GENR 138,High Performance Computing Option Placeholder,,,no_match_custom,,no
977a3925-5111-456c-b531-d5f0cce01017,GENR 139,Nuclear Weapons And Strategy Option Placeholder,,,no_match_custom,,no
0669545e-49a5-4590-80fa-c9975f5b8beb,GENR 140,Pre-Health Professions Option Placeholder,,,no_match_custom,,no
325d745b-366a-4b34-b8ce-9861c33c1ea0,GENR 141,Quantum Technologies Option Placeholder,,,no_match_custom,,no
d20777c0-af7f-4017-924c-36eded5cb271,GENR 142,Religion Studies Option Placeholder,,,no_match_custom,,no
863ec7a2-5c58-4484-a0bd-24a9c104ed66,GENR 143,Robotics And Autonomous Systems Option Placeholder,,,no_match_custom,,no
204ab747-44ca-4a69-b405-fb131370f107,GENR 144,Space Warfighting Option Placeholder,,,no_match_custom,,no
145be55d-a352-47c0-804f-e63d33f40d08,GENR 145,Sustainability Option Placeholder,,,no_match_custom,,no
50f21791-8ade-4cd3-9b0f-853a6bd3de83,Geo 250,Human Geography: A Global Cultural Awareness,1,1,exact,{1: 1},no
e3b3de64-e8fa-4fd0-94e6-4e4659d026ac,Geo 310,Map Design and Graphic Communication,1,1,exact,{1: 1},no
d661eed7-9e1d-4d63-9125-0a5fff6356b1,Geo 340,Introduction to Geographic Information Systems,1,1,exact,{1: 1},no
97307843-9316-4e2a-b56c-9226af888929,Geo 351,Physical Geography,1,1,exact,{1: 1},no
4bc9481f-572e-4c2e-8e82-0fd900e6e01d,Geo 353,Geomorphology,1,1,exact,{1: 1},no
60e45dab-4ec7-440a-9d24-2baffaa9c794,Geo 355,Field Experience in the Geosciences,1,1,exact,{1: 1},no
a36f9bd5-a225-450a-843b-3b6987670c13,Geo 360,Economic Geography,1,1,exact,{1: 1},no
62335bed-71c3-44ad-a55d-87ee40ec4809,Geo 365,Sustainable Development,1,1,exact,{1: 1},no
09dcd8dc-554b-4c02-946b-bda560bc2c64,Geo 366,Introduction to Urban Planning,1,1,exact,{1: 1},no
f4b858f3-f008-46d9-bfad-2c6cee61e1c3,Geo 375,Geography of International Conflicts,1,1,exact,{1: 1},no
70f43813-ba49-4771-8e2c-a1bdc9938f24,Geo 380,Geography of Travel and Culture,1,1,exact,{1: 1},no
c7e0c037-8ab9-41ba-b558-e538d8587345,Geo 382,Remote Sensing and Imagery Analysis,1,1,exact,{1: 1},no
0a56cc50-63d6-4d19-9bf1-18a758c108c1,Geo 385,Applied UAS Photogrammetry and Remote Sensing,1,1,exact,{1: 1},no
13f07598-c9b2-4014-bc30-20e0076815aa,Geo 412,World Cultural Geography,1,1,exact,{1: 1},no
97f713b1-2600-43e5-a646-4fe5d38cc27b,Geo 440,Advanced Geospatial Analysis,1,1,exact,{1: 1},no
6969f8ed-fc12-41a7-beb8-ddbe9734a572,Geo 452,Physical Geography of Volcanic Landscapes,1,1,exact,{1: 1},no
407e3955-92f7-45aa-a32c-047281864894,Geo 470,Geography of Europe and Russia,1,1,exact,{1: 1},no
86076658-2b54-4103-b8c6-038ba06ddc7e,Geo 471,Geography of the Americas,1,1,exact,{1: 1},no
c5666adf-6c9d-44e6-a616-e737008a4bba,Geo 475,Geography of Asia,1,1,exact,{1: 1},no
c6c978c3-c509-4697-a4bb-ac991d919f65,Geo 480,Geography of the Middle East and Africa,1,1,exact,{1: 1},no
c2ebafb7-c6bf-4d85-b4b7-a075a885fcde,Geo 482,Advanced Remote Sensing,2,2,exact,{2: 1},no
beb6679d-706c-4ea0-afcc-c4a66b7fd469,Geo 488,Geospatial Intelligence,1,1,exact,{1: 1},no
f6c9bd5f-3095-4bf9-8563-8e570e2a7179,Geo 491,Capstone Seminar in Geospatial Science: Military Geography,1,1,exact,{1: 1},no
13a1e81b-d3ef-4032-ba1e-ca345263f51c,Geo 495,Special Topics,1,1,exact,{1: 1},no
d17ab29d-f197-4f7e-867a-ae69c7f9b2f5,Geo 497,Capstone Research in Geospatial Science,0,0,exact,{0: 1},no
f504ad9d-c350-4dd8-8848-90b835294480,Geo 498,Research in Geospatial Science,0,0,exact,{0: 1},no
708749bd-0fbb-4954-9286-ab5a05f03232,Geo 499,Independent Study,0,0,exact,{0: 1},no
46c18d65-e59f-4fdd-95e2-d0dc1035f7ad,Geo 499A,Independent Study,0,0,exact,{0: 1},no
11dc9487-290e-459f-8698-074c2cedcd21,Geo 499B,Independent Study,0,0,exact,{0: 1},no
05ce7e81-e6c1-4d72-b932-4c133c456e59,Geo 499C,Independent Study,0,0,exact,{0: 1},no
1190436d-f001-47aa-8cb2-1f1a691098a5,German 365,German Civilization and Culture,,,no_match,,no
597e4109-b328-4e36-9668-acba2e6b4633,German 411,Germany from Unification to Reunification,,,no_match,,no
55ae91a7-fc09-432f-b2a0-8ed643ea8249,German 421,German Thought,,,no_match,,no
72d7c20b-6653-4dd4-82ca-aff5b12c05aa,German 430,German Cinema,,,no_match,,no
32b75706-56e8-4677-9507-80929fc47a68,German 431,German Art and Media,1,1,exact,{1: 1},no
9282db6077214c139da96c4aea1ad9d4,HUM 200S,Introduction to the Humanities,,,no_match,,no
95b8aab4-6e22-482b-85fb-1c4e73062768,History 100,The History of Modern Warfare,1,1,exact,{1: 1},no
db2a15c2-3d84-4774-8dab-52d9921ac365,History 200,The Historian's Craft: Introduction to Historical Methodology,1,1,exact,{1: 1},no
7b921dc3-6cb6-4c17-b004-c06268e45046,History 210,The Foundations of Modern America,1,1,exact,{1: 1},no
9bd59752-c1fd-4d60-a305-7f642ad5e0f2,History 220,Let Freedom Ring?: American History since Reconstruction,1,1,exact,{1: 1},no
acd9593b-6036-4d58-a654-a74c9c813245,History 230,Bastille to Brexit: Introduction to Modern European History,1,1,exact,{1: 1},no
bb210985-2b24-4da8-8db9-c2d20828755d,History 240,"Steppes, Stalin, and Sputnik: Introduction to Russia and Eurasia",1,1,exact,{1: 1},no
dc459f23-dbdb-415a-a75b-bcde39cbc632,History 250,Introduction to the History of the Middle East and North Africa,1,1,exact,{1: 1},no
0119f35c-d0df-4c92-b775-6e0be0c2a4fb,History 260,Historia Pasada y Presente: Introduction to Modern Latin American History,1,1,exact,{1: 1},no
85e51838-2ce0-4975-ad42-23622b059644,History 270,Modern East Asian History,1,1,exact,{1: 1},no
1da849a0-569c-4c01-b598-ae7d882d050a,History 280,Africa South of the Sahara,1,1,exact,{1: 1},no
cc35a74c-a55f-49a4-abb3-749c6e6f57a5,History 290,Global Contact and Local Responses in South and Southeast Asia,1,1,exact,{1: 1},no
56ac3789-d748-4fbf-9345-d8c52802af17,History 300,World History,1,1,exact,{1: 1},no
76d99f77-e9b9-4468-a6f8-8845849b65b6,History 300S,Scholars World History,1,1,exact,{1: 1},no
dd35082f-6e5a-400f-a28b-8bd120cfb722,History 320,Winged Defense: The History of Airpower,1,1,exact,{1: 1},no
d457cff1-6e6d-4e56-ad92-58f55b21119b,History 321,STEM at War: History of Technology and Warfare,1,1,exact,{1: 1},no
3caec91b-70c2-4d50-b11e-b70e1dfde04f,History 322,Conquest of the New Frontier: A History of Space Power,1,1,exact,{1: 1},no
d6fdeec7-81bf-4be7-9651-902178f6d6c3,History 323,Sea Power and Modern Warfare,1,1,exact,{1: 1},no
66e216e8-62c4-4d8d-bd86-f3e9cdac85cb,History 324,The History of Unconventional Warfare,1,1,exact,{1: 1},no
14d3136b-3332-4da9-82bc-2251884e24d3,History 325,Ancient and Medieval Warfare,1,1,exact,{1: 1},no
b944db1e-e7e6-4bfb-9047-f551a0ff183f,History 326,The Rise of Gunpowder: The Western Way of War from 1618-1905,1,1,exact,{1: 1},no
461e73ba-16bc-473d-adc2-2f34e7df637d,History 327,The Great War: The History of World War I,1,1,exact,{1: 1},no
4da906f3-e1e9-4509-b4a6-c47db877d12e,History 328,Axis and Allies: The History of World War II,1,1,exact,{1: 1},no
e46effc2-df8e-4221-b11a-ec6d263fdf42,History 329,Korean War and the Cold War,1,1,exact,{1: 1},no
89008178-d4b1-4a9b-b1ea-436c51e6b0ea,History 330,The Vietnam War,1,1,exact,{1: 1},no
0095c8d8-a880-4517-8a3f-ab2ff3defe2b,History 331,The History of War and Society,1,1,exact,{1: 1},no
f8102c0d-d9f3-49e5-82e7-529f138ce55d,History 332,Great Commanders,1,1,exact,{1: 1},no
9961f4d7-3625-4a36-994f-e6db3fc3a298,History 333,History of Military Thought and Strategy,1,1,exact,{1: 1},no
057106ff-8871-412e-81b4-beea65fb3dfb,History 340,America and the World,1,1,exact,{1: 1},no
5e4d5f3f-050d-41ec-a194-1873850d3194,History 341,American Regional Identities,1,1,exact,{1: 1},no
6f6d2981-d3fa-4232-8eb3-55196062cd83,History 342,Early Modern Warfare in the Atlantic World,1,1,exact,{1: 1},no
7ead6d18-2069-4b80-adf6-e7f1c92cdd27,History 343,The American Revolution,1,1,exact,{1: 1},no
67848322-b802-47f6-acee-8c52ab830270,History 344,The American Civil War,1,1,exact,{1: 1},no
acd681dc-2512-48dd-848f-e606abac56ce,History 345,The American Way of War,1,1,exact,{1: 1},no
55409ff4-6b10-4cf9-ab71-f6400141981f,History 346,Great Americans,1,1,exact,{1: 1},no
5c1e31ea-64f3-4e19-9350-e10a119dd3b4,History 347,Power to the People: American Culture in the 1960s and 1970s,1,1,exact,{1: 1},no
42e8edf7-a7de-43fe-94df-01ce86f3acb2,History 360,Topics in Regional History: Eastern/Western Europe; Russia; Latin America,1,1,exact,{1: 1},no
2b9b14cd-95f4-42a8-9478-bbc4b5246ef4,History 361,"Topics in Regional History: Eastern, Central, or Western Asia; Africa",1,1,exact,{1: 1},no
4cecf809-c3c0-4fe3-b974-738cb107dcc1,History 362,Comparative Empires in World History,1,1,exact,{1: 1},no
57ce6444-2a8a-4599-b25c-db48d4d84d58,History 363,Modern Colonial Empires and Decolonization,1,1,exact,{1: 1},no
fe818961-74b5-4e0a-9be2-8b2322c9e79e,History 364,Biological Sex and Human Sexuality in History,1,1,exact,{1: 1},no
425c2f33-1861-4155-858e-192e2c5a9c4e,History 365,Topics in Ancient and Early Modern World History,1,1,exact,{1: 1},no
6d191bab-93f5-4ddb-bf35-0cdabd9132a6,History 366,"Nationalism, Human Difference, and Conflict",1,1,exact,{1: 1},no
69ee8f7e-8dea-4b4f-b907-7a6cbbb9a85e,History 367,Oceanic Systems,1,1,exact,{1: 1},no
2e62f07d-01a7-4c91-b48b-b95823ebb68a,History 368,Big Ideas: Intellectual Trends in World History,1,1,exact,{1: 1},no
f5e9f343-5810-4bce-a146-af0d462ee930,History 369,"Globalization: The History of People, Products, Ideas, and Systems in Motion",1,1,exact,{1: 1},no
0ea1fb3f-1ba4-43e5-b4ba-a1e4629fc37b,History 380,Film in History,1,1,exact,{1: 1},no
69145ad1-f2fe-48b5-ae9d-c28c3d19bcb0,History 400,Advanced Seminar: Historiography,1,1,exact,{1: 1},no
a77c3004-cd95-410a-9508-1764c6e00be5,History 401,Senior Seminar: Research/Senior Thesis or Project,1,1,exact,{1: 1},no
ef291459-8503-468a-a935-8860370d312e,History 402,Global Dimensions of History: Capstone for FAS History Majors,1,1,exact,{1: 1},no
1e363431-b23d-4cbb-9dc7-603b6f8efc1d,History 495,Special Topics,1,1,exact,{1: 1},no
11f878a4-5aaf-4a5e-a950-cce18ab1f1c5,History 499,Independent Study,0,0,exact,{0: 1},no
ac2b26d0-defc-489b-9d10-223bd20e5a9f,History 499A,Independent Study,0,0,exact,{0: 1},no
502f1e69-7465-4c5c-898b-7f108b8c4a7f,History 499B,Independent Study,0,0,exact,{0: 1},no
83498ea9-09b4-4eb3-859d-0adf32398ec2,History 499C,Independent Study,0,0,exact,{0: 1},no
f067c39a-455e-48b9-a185-7491a8f9eefd,Hum 400S,Humanities Seminar,1,1,exact,{1: 1},no
24b47e7e-120f-4880-a1a5-7e9185287311,Hum 401,Humanities Divisional Core Substitute,0,0,exact,{0: 1},no
fa6eac82-45da-4324-bd47-41757396e632,Hum 402,Scholarship Studies,1,1,exact,{1: 1},no
66f737b3-056e-42fc-9fc5-2d415d21bab6,Hum 430,The Holocaust,1,1,exact,{1: 1},no
c4d9e6b0-5e46-44b4-b14d-fdd31e8f848c,Hum 461,Russian Literature,1,1,exact,{1: 1},no
21f86ae7-eb4e-48e7-a01d-3ad50627e177,Hum 463,Far Eastern Literature,1,1,exact,{1: 1},no
239989d6-fc53-4be1-b5b7-3415ca3836e5,Hum 495,Special Topics,1,1,exact,{1: 1},no
b65c679e-00cd-40ee-9438-433e984b00c5,Interdis 331,Strategic Competition,1,1,exact,{1: 1},no
ac688376-f9f5-48ac-81dd-7bcd4cb057c1,Interdis 350,Adversary Doctrine,1,1,exact,{1: 1},no
f17a29de-16f1-43d5-9bc1-46a39ad55315,Interdis 421,Problems in Strategy & Tactics,1,1,exact,{1: 1},no
4596d3c9-8777-437e-b50f-1b1554c578c6,Interdis 463S,Reflecting on Wicked Problems,1,1,exact,{1: 1},no
bb1ec78c-418f-4da1-99d8-74d219078bbd,Interdis 495,Interdisciplinary Special Topics,1,1,exact,{1: 1},no
6d9d2739-fcf3-47eb-9433-d71e34583957,Interdis 499,Independent Study,0,0,exact,{0: 1},no
767c41443b5c43b198a9e98bc6a761d7,LAW 351,U.S. Constitutional Law,,,no_match,,no
1acf48e9-9b3c-4ca3-9abc-106eed54e954,Law 220,Law for Department of the Air Force Officers,1,1,exact,{1: 1},no
50c46b9b-657f-4143-8d96-b519529dd7ce,Law 220S,Law for Department of the Air Force Officers,1,1,exact,{1: 1},no
e5d3d276-8d71-46f3-8651-937513800896,Law 221,Legal Research and Writing,1,1,exact,{1: 1},no
a7bb4737-4498-486c-a809-fa2e821f6761,Law 321,Legal Advocacy,1,1,exact,{1: 1},no
8b279606-dfd9-49ae-8646-7cf6583ec9e7,Law 331,Criminal Law and Procedure,1,1,exact,{1: 1},no
0db4f4bf-5cab-428e-a97d-cf089f7bb516,Law 340,Business Law,1,1,exact,{1: 1},no
5184c8e1-9210-4c02-b11b-121d7449a84c,Law 360,Law and Literature,1,1,exact,{1: 1},no
3c41c551-cefc-4382-b358-45ae4d92b9c6,Law 363,International Law,1,1,exact,{1: 1},no
4091d84f-13ff-455c-af1d-5a196ebfc733,Law 412,Comparative Constitutional Law,1,1,exact,{1: 1},no
2c900499-0cbe-4479-b7f6-f36a4b9fc0fe,Law 419,Space Law,1,1,exact,{1: 1},no
e1f541ea-5848-4ded-8665-41de4a665d33,Law 421,Law for Commanders,1,1,exact,{1: 1},no
34882e97-0afa-4352-b60a-d2cb39b3da1e,Law 422,"Final paper, project, report, or exam",1,1,exact,{1: 1},no
918efbca-e556-40dc-9a7a-a3c42cd89a7a,Law 440,Cyber Law,1,1,exact,{1: 1},no
33e4a6d1-81eb-4daf-b5c0-09f158f060c2,Law 442,Law and Emerging Technology,1,1,exact,{1: 1},no
8878262b-eb3e-4947-ac77-51fb78af7e92,Law 456,National Security Law,1,1,exact,{1: 1},no
4c7e85d6-97d4-460f-9ffe-f1450e10a5a3,Law 463,Law of War,1,1,exact,{1: 1},no
90edc889-c4c2-4598-94cc-2078c6d8e18a,Law 466,Advanced Law of War Topics,,,no_match,,no
a1b1c320-132d-4d57-8b34-c7912537b220,Law 480,Topics in Constitutional Law and Appellate Advocacy,1,1,exact,{1: 1},no
03fb4e3a-a6fd-42e9-82ad-e092b4f5e5af,Law 485,Legal Studies Capstone,2,2,exact,{2: 1},no
286f7239-c1b1-48eb-9c11-474f86340b14,Law 495,Special Topics,1,1,exact,{1: 1},no
e61b7748-917e-4d42-b423-9cb815e7e4be,Law 499,Independent Study,0,0,exact,{0: 1},no
f0b9a02a-61e5-4678-b1b0-cb58acb8b7c8,Law 499A,Independent Study,0,0,exact,{0: 1},no
19d11293-f1bf-4984-b99b-2f0842b9ea9f,Law 499B,Independent Study,0,0,exact,{0: 1},no
035641d7-9682-4b6c-990b-9c553cf98fc8,Law 499C,Independent Study,0,0,exact,{0: 1},no
25ae0715-710d-425b-8315-f1e4697206c5,Ldrshp 100,Interpersonal Foundations,,,no_match,,no
8d6281bf-de0a-4e86-a854-4737b5d4bd48,Ldrshp 200,Foundations for Interpersonal Leadership,,,no_match,,no
13244e39-8a28-4df3-857f-dca53ea5c440,Ldrshp 300,Foundations for Team Leadership,,,no_match,,no
07a26750-eae9-41d7-907f-39304f1f107a,Ldrshp 400,Leadership Capstone,,,no_match,,no
37f10496-9a4f-41be-8f53-76bf4e84e80e,Lrn Strt 101,Learning Strategies for Academic and Career Success,1,1,exact,{1: 1},no
0cb16d32-6ac1-4121-b40d-128b0cbe3d8f,Lrn Strt 102,Learning Strategies for Academic and Career Success (Abridged),,,no_match,,no
8a86b47b-a6e1-4200-a67f-26edea3313af,ME 205,Engineering Tools Seminar,,,no_match,,no
d3088e74-8aa7-424a-9f04-3d753538b15a,MSS 251,Air and Space Power in Joint Operations Strategy,2,2,exact,{2: 1},no
17266fa4-cbf7-4c7f-bf23-9aab111e7bed,MSS 251S,Air and Space Power in Joint Operations Strategy,2,2,exact,{2: 1},no
0e78b3fb-d857-4aff-b3bb-356d4ff621f1,MSS 298,Research Methods,1,1,exact,{1: 1},no
b650a1b6-bf31-444b-9ffa-71559eb08826,MSS 302,Future Conflict and Disruptive Technologies,1,1,exact,{1: 1},no
77a90e2e-b64e-445a-b504-909eb863897f,MSS 343,"Foundations of Joint Air, Space, and Cyber Strategy",1,1,exact,{1: 1},no
c473d4d0-272e-45af-835d-d5e1f5545189,MSS 353,Strategies of Military Innovation,1,1,exact,{1: 1},no
70afd0bf-93a0-4138-b4f8-1f033abd6ad1,MSS 363,"Intelligence, Surveillance, and Reconnaissance Analysis",1,1,exact,{1: 1},no
f758a583-3733-4fe6-a4d3-38320ed86370,MSS 369,Spectrum of Conflict,1,1,exact,{1: 1},no
540b3cd7-33a0-46fd-9b2e-e7ae0777f7f4,MSS 371,Joint Targeting and Strategy,1,1,exact,{1: 1},no
63cfbfca-d997-469e-abc6-85807ee854d4,MSS 372,Wargame Design for Military & Strategic Studies,1,1,exact,{1: 1},no
6149c388-5a96-4579-b8a7-366870e42e67,MSS 377,Airpower for Combined Effects 3. Choose one of the following technical options:,1,1,exact,{1: 1},no
5747a1b1-b4f3-450d-8f79-c3ccf642f1f2,MSS 381,Air Warfare Operations and Planning,1,1,exact,{1: 1},no
2c1cca0b-1944-4b3f-acea-0136d21767b5,MSS 421,International Power Projection,1,1,exact,{1: 1},no
6f57372d-3ae7-41f8-b268-90336b91efcb,MSS 422,Strategy of Special Operations,1,1,exact,{1: 1},no
32c378eb-ff61-468a-a7ca-86cf305c05d6,MSS 423,Nuclear Operations and Warfighting Strategy,1,1,exact,{1: 1},no
53a3f85d-6f9f-459b-8bda-bda6fa86bd2c,MSS 444,Space and Cyber Strategy for National Security,1,1,exact,{1: 1},no
85f092ba-4065-4d95-9004-455bde66ff72,MSS 490,Strategy in Asia and the Pacific,1,1,exact,{1: 1},no
ec669a2f-4920-4855-89d4-042368ea32ab,MSS 491,Strategy in the Americas,1,1,exact,{1: 1},no
e6fa67ce-9f73-4676-bf24-1b87f0cb840f,MSS 493,Strategy in Eurasia,1,1,exact,{1: 1},no
f30414c0-6cd2-4838-8c87-23ab305c1d60,MSS 494,Strategy in the Middle East and Africa,1,1,exact,{1: 1},no
ad09c918-c099-4e37-80f0-f24b7ce4ebd6,MSS 495,Special Topics,1,1,exact,{1: 1},no
5fbd4500-08a6-48c1-bd81-2dcfb2a18371,MSS 498,Capstone Course in Joint Strategy,1,1,exact,{1: 1},no
31a5b18e-ee97-4b17-ba80-642bebe4e5c5,MSS 499,Independent Study,0,0,exact,{0: 1},no
64df440e-4211-46d5-b74d-b081a1fc1ffb,MSS 499A,Independent Study,0,0,exact,{0: 1},no
fb447c06-bf0c-4455-9caf-4ff63778f381,MSS 499B,Independent Study,0,0,exact,{0: 1},no
5a39ea9e-f9ad-4372-93d4-1a18c37dd3dc,MSS 499C,Independent Study,0,0,exact,{0: 1},no
e5cdd9d1-e9e3-4864-9360-c9028060b114,Math 130,Basic Math – Algebra and Trigonometry,1,1,exact,{1: 1},no
f028b4bc-6dad-4667-82b3-ea6309e26cc1,Math 141,Calculus I,,,no_match,,no
f12efd97-dd2e-4763-8d1b-28edd8466606,Math 142,Calculus II,1,1,exact,{1: 1},no
da2e9117-d23f-42a5-a7f3-23f35974261d,Math 152,Advanced Placed Calculus II,1,1,exact,{1: 1},no
456ddba1-469b-4c3a-8d73-3963c6e66968,Math 243,Calculus III,1,1,exact,{1: 1},no
b28d4ebe-658a-4b61-b96c-6b7382b4e269,Math 245,Differential Equations,1,1,exact,{1: 1},no
5c1413ea-9199-4e9e-883d-f63876625da4,Math 253,Calculus III,1,1,exact,{1: 1},no
05d5d316-dbfc-48c7-8191-d8458c24d133,Math 300,Introduction to Statistics,1,1,exact,{1: 1},no
3e8a50a1-776a-4b3a-97cf-30cb33d14cc7,Math 320,Foundations of Mathematics,1,1,exact,{1: 1},no
44e7915b-06ce-4d0d-827e-fe7cc20e99f9,Math 340,Discrete Mathematics,1,1,exact,{1: 1},no
4720bbd9-1401-4155-af3b-2d72695f0f05,Math 342,Numerical Analysis,2,2,exact,{2: 1},no
d9166b97-2676-4c4f-833d-10459caebe59,Math 344,Applied Linear Algebra,1,1,exact,{1: 1},no
ad594394-8b18-4bab-bffc-c1935001a328,Math 346,Engineering Math,1,1,exact,{1: 1},no
5702f817-1016-482e-8f47-5261a71f8d8a,Math 356,Probability and Statistics for Scientists and Engineers,1,1,exact,{1: 1},no
588f8d79-7fb7-4653-8ca6-ad9a4c0c8039,Math 359,Design and Analysis of Experiments,1,1,exact,{1: 1},no
14bb5b96-9ebb-4253-ac59-5d3d36bced0d,Math 360,Linear Algebra,1,1,exact,{1: 1},no
365ecc41-08ed-4421-b3fe-fc2258117b95,Math 366,Real Analysis I,1,1,exact,{1: 1},no
4aa89472-0566-4aee-9604-65d51f485adc,Math 374,Combinatorics and Graph Theory,,,no_match,,no
710c29f7-b24f-4412-8bbc-8d1dc05a85d1,Math 377,"Cadets cannot earn credit for both Math 300 and Math 356, nor for both Math 300 and Math 377",1,1,exact,{1: 1},no
bd4588d9-bd33-4639-95bf-f0d31aa5a16a,Math 378,Applied Statistical Modeling,1,1,exact,{1: 1},no
a41a3371-0bc6-4fd5-bdad-46cbcfe178a5,Math 420,Mathematics Capstone I,1,1,exact,{1: 1},no
9286d3c2-e15e-4f55-ba46-f0972ae89449,Math 421,Mathematics Capstone II,1,1,exact,{1: 1},no
f6f7fc5f-99e0-4f8f-b791-82832bf4eda3,Math 443,Numerical Analysis of Differential Equations,1,1,exact,{1: 1},no
f239fecf-fde9-4ea0-b453-d9ec6efc2b51,Math 451,Complex Variables,1,1,exact,{1: 1},no
